,utterance_id,noise_samples_beginning_16k,noise_sample_end_16k,target_speaker1_snr_db,time_duration
8136,01ta010n_0.72214_20va010o_-0.72214.wav,19848,15358,-2.5584839068542875,7.9555625
8137,40eo030p_1.1657_015a010c_-1.1657.wav,2972,21897,5.101740382364978,7.563625
8138,01ca010q_2.2291_407a0108_-2.2291.wav,20180,26543,-1.6695727040769723,10.58125
8139,01ua010b_0.082489_40hc021b_-0.082489.wav,23304,15242,3.03168904968077,8.575875
8140,01ya010s_1.1633_20ja0108_-1.1633.wav,26347,26896,0.1163726842497547,8.429625
8141,01ic020l_1.6532_20sa010e_-1.6532.wav,15169,27699,3.173029450254443,9.592375
8142,20va0114_0.86377_20lo010c_-0.86377.wav,7658,1532,-0.0402091292457345,15.834375
8143,40ka0111_2.3562_40go0302_-2.3562.wav,13510,4750,1.6234113390488574,11.798875
8144,025c0218_1.6057_019c0203_-1.6057.wav,18584,16938,0.581944749448712,10.5225
8145,20uo0105_1.9487_40fa010x_-1.9487.wav,24558,23342,5.675361804072118,11.61375
8146,02aa0107_1.4956_20ia0109_-1.4956.wav,8150,4497,0.705419767482625,6.772875
8147,40ea0106_0.51691_408c021f_-0.51691.wav,12242,9219,5.642994780732856,6.358875
8148,205a0108_0.58517_40io030u_-0.58517.wav,13115,20450,4.2322241481857095,11.3168125
8149,016a0105_0.51188_01ea010m_-0.51188.wav,29776,30791,5.593696641446224,9.216625
8150,20gc0103_0.4401_01cc0214_-0.4401.wav,3682,20074,5.1729450836864,6.84475
8151,01dc020f_0.26184_01mc020y_-0.26184.wav,21183,19639,-0.2863217628586891,14.147625
8152,40cc0218_1.6669_40nc020t_-1.6669.wav,4283,23727,-0.566964651430172,8.100125
8153,01ea010e_2.1869_40fo030n_-2.1869.wav,23415,459,5.586430391640501,10.8315625
8154,028c020h_0.5679_20ga010z_-0.5679.wav,1536,22502,-2.506240138488166,5.9546875
8155,404c0209_1.5373_017c0216_-1.5373.wav,21478,2130,-0.6469529037655675,8.86025
8156,408a010s_1.7506_20tc010k_-1.7506.wav,16680,20379,4.382917146265398,9.7961875
8157,20mo010o_0.72802_401o0316_-0.72802.wav,1391,26255,-0.475404409640856,14.3988125
8158,024a0101_0.56014_40ga010f_-0.56014.wav,26952,22441,3.977187313827248,10.58225
8159,40ha010d_0.36372_01tc020z_-0.36372.wav,29710,3142,4.132598654231465,8.6089375
8160,40io030j_1.7369_01pc020i_-1.7369.wav,12720,21142,3.805284891876977,9.337375
8161,40dc020j_1.7528_011a010x_-1.7528.wav,9445,30616,-2.7958958498088022,11.95525
8162,40fc021f_2.4546_018a0110_-2.4546.wav,22976,21989,4.516109199126865,9.360625
8163,01rc020r_1.5042_40oc020o_-1.5042.wav,7047,16402,3.233616472896349,9.3723125
8164,02ba0107_2.3829_401c0206_-2.3829.wav,13611,1878,5.011566364143558,8.9353125
8165,407c021a_1.4374_20uc010b_-1.4374.wav,5994,2252,1.6478803438488177,10.835375
8166,208o010o_0.22869_017a0111_-0.22869.wav,29005,21742,2.030991638040118,14.4916875
8167,01xc020a_1.9945_02aa0110_-1.9945.wav,2439,28315,2.3678357258743885,7.2965
8168,01do0314_0.077681_20po010j_-0.077681.wav,6278,6847,0.6083014159677846,10.4739375
8169,01kc020z_2.3594_013c0214_-2.3594.wav,16107,6252,5.068886273351223,12.7870625
8170,40hc021d_0.44663_01wo030x_-0.44663.wav,9830,20325,-1.3982899952372874,9.813
8171,20ta0105_1.9113_01sa010o_-1.9113.wav,23046,30578,1.970977364059041,8.2115
8172,20ec0103_0.24983_01wo030l_-0.24983.wav,9187,15554,-1.8363429781907492,9.9663125
8173,01ua0113_1.1758_022o031c_-1.1758.wav,17725,14541,4.879702062892639,13.318875
8174,40kc020v_2.0186_408c020c_-2.0186.wav,4680,27617,-0.6157500424882838,8.2955
8175,01ec021f_1.8346_01yo031a_-1.8346.wav,5310,11978,5.147564653072346,11.652625
8176,20uo0103_2.425_40lo030l_-2.425.wav,11081,5062,5.989530423371079,16.277375
8177,01zc020m_2.0168_01nc020y_-2.0168.wav,30896,19713,-0.5317790926119947,10.9294375
8178,029o031b_2.1325_015o0311_-2.1325.wav,13434,2502,-2.915805380561981,9.5850625
8179,20ho0107_0.39579_01ra0107_-0.39579.wav,29514,31040,-0.9766954949132028,14.184625
8180,025a010e_0.22574_40ho031d_-0.22574.wav,1071,23593,-2.924736374905262,8.0523125
8181,40no030u_2.0194_20mo010d_-2.0194.wav,312,20517,0.0448765390824559,8.2123125
8182,01pa0107_1.475_01va010j_-1.475.wav,7989,26245,4.224105379358807,8.4216875
8183,40ja010r_0.94209_20bc0107_-0.94209.wav,28430,15533,0.5569370356788461,10.1676875
8184,01rc020p_1.8886_207o010d_-1.8886.wav,24835,3987,4.746807981671872,13.58
8185,01nc020x_0.78879_01do030m_-0.78879.wav,15001,3729,5.415584925309751,11.5008125
8186,01ya010v_1.7804_20va0101_-1.7804.wav,20963,31634,2.543411551009488,9.1150625
8187,018a0110_2.0505_40ea010y_-2.0505.wav,10915,6138,3.2376627555357347,7.616125
8188,40ba010q_0.50717_020c0213_-0.50717.wav,25087,11150,2.7472944998686604,8.46075
8189,01qc020x_1.8223_01fc0215_-1.8223.wav,9120,13434,0.413496862724779,9.3990625
8190,20mo010o_2.0092_20da010e_-2.0092.wav,9675,28082,5.027618177795414,11.8798125
8191,20aa010r_2.3981_20no0103_-2.3981.wav,17746,26599,2.541144308581025,11.7115625
8192,40cc0213_1.794_20mo010h_-1.794.wav,17143,9906,-2.1148923880313766,9.1074375
8193,407a010h_0.42389_021a0101_-0.42389.wav,12285,1906,4.97572819084774,6.8608125
8194,02ba0103_1.5533_20lo0105_-1.5533.wav,11124,2186,-0.3521580420246328,11.471875
8195,20ma0108_0.5301_20sa0113_-0.5301.wav,11121,25122,0.7042473271881571,6.4451875
8196,20pa0106_0.77388_40ia0101_-0.77388.wav,19285,17652,-1.2515556291604462,7.8285625
8197,028c020k_1.6008_01co0304_-1.6008.wav,24543,5746,5.6472989548800125,9.207625
8198,01va010k_0.37221_014a010o_-0.37221.wav,4477,6591,-2.307992452830084,6.137625
8199,023o030c_2.2611_40gc020n_-2.2611.wav,343,4024,1.5685004024673947,9.53425
8200,01da010r_0.37889_20ma010t_-0.37889.wav,11232,2179,-0.9184546058004824,6.4531875
8201,019a010j_0.69389_021a010z_-0.69389.wav,7416,2928,1.5966198874647004,6.7408125
8202,20ea0113_0.058131_204o0105_-0.058131.wav,28812,24536,-2.7314951019032363,11.15425
8203,01lc020d_0.56739_20fc0108_-0.56739.wav,68,4793,5.354656834101998,8.7238125
8204,01yo0318_1.8172_018o0303_-1.8172.wav,12449,21653,3.2325913420348886,12.574125
8205,017a010s_1.6229_02ac020c_-1.6229.wav,1588,18923,2.5631689747538733,7.8483125
8206,20eo010m_1.5532_40ho030x_-1.5532.wav,12712,21015,0.4286965500453572,10.79325
8207,025o030t_0.26624_20oa010q_-0.26624.wav,19182,8879,2.3736972830824694,6.8738125
8208,017o030r_0.28636_40nc0210_-0.28636.wav,30666,10533,2.3065584804107573,9.14475
8209,020o030m_1.4227_013c0202_-1.4227.wav,508,20565,2.728779464055492,9.0240625
8210,40ac020q_0.97934_20go0101_-0.97934.wav,16295,8240,0.7542776969416267,12.460125
8211,01aa010n_2.38_40ac021e_-2.38.wav,4232,14623,-1.882007502102677,7.9399375
8212,029o030w_0.77133_20oo0107_-0.77133.wav,15591,13596,1.0641287710326282,10.7878125
8213,40ha010d_0.26229_40no030l_-0.26229.wav,14477,25447,-0.2094752450221904,13.521
8214,20mo010f_1.6966_40bc020f_-1.6966.wav,24708,14272,3.698404210121536,10.73625
8215,407o0316_1.8006_01wc020m_-1.8006.wav,25670,14290,-1.805200030553676,9.1324375
8216,20vc010p_1.4698_40ko0317_-1.4698.wav,8176,11663,2.7249901957438176,8.5615
8217,01qc020r_0.94946_40mo030y_-0.94946.wav,26886,14548,5.925247427781011,8.71975
8218,020a010r_1.3592_208c0101_-1.3592.wav,16020,31464,-1.0345449364326382,9.32775
8219,205a0107_1.6918_40jc0208_-1.6918.wav,13086,31904,0.6666972924444639,9.011875
8220,40ma0112_1.3498_01qa0104_-1.3498.wav,19615,30818,2.0063538471401205,9.7741875
8221,01ec0202_2.4399_01nc020w_-2.4399.wav,29426,7470,4.660920155974443,12.4871875
8222,20ka010c_1.8499_01va010r_-1.8499.wav,5210,28458,5.384781100075744,9.10425
8223,20gc010b_0.032615_20ua010s_-0.032615.wav,946,17810,-2.1732365189822542,7.85225
8224,02dc021e_0.5179_40na010u_-0.5179.wav,2317,22038,-2.841487053026792,6.89225
8225,015o0311_2.2504_40na010k_-2.2504.wav,558,24719,3.602369599515844,10.168875
8226,40ea0113_1.5235_40oc0214_-1.5235.wav,5998,16851,5.861039083477941,8.9539375
8227,20ec010l_2.3872_20rc0102_-2.3872.wav,13738,14494,-0.5473349531096248,9.8645
8228,01oo030d_1.5445_409c020v_-1.5445.wav,16543,24772,2.8413617138584657,12.444375
8229,02ec0205_0.40254_20ic0109_-0.40254.wav,22300,28108,0.7974992741715399,12.6705
8230,026a0109_1.7723_01na010m_-1.7723.wav,21437,10618,4.240630168790025,8.623875
8231,01zc020n_1.3197_40kc0202_-1.3197.wav,13913,19554,0.2622261639129908,8.113375
8232,018o030g_2.0097_017a010s_-2.0097.wav,23062,20904,5.009170310039881,9.617875
8233,40eo030u_2.3636_01jo030p_-2.3636.wav,25747,10048,2.2962894152251474,8.16525
8234,016c020q_1.8846_01cc0207_-1.8846.wav,17259,16250,1.9521855942453683,9.8568125
8235,204o010f_1.5609_20mo010n_-1.5609.wav,14956,19941,3.5582705496597957,10.9210625
8236,409c020o_0.19027_406o0301_-0.19027.wav,29270,17744,2.5867878105432167,14.0326875
8237,01wc0207_1.0768_207o010c_-1.0768.wav,813,29312,2.792071929846392,11.7628125
8238,017c020d_0.59383_40aa0109_-0.59383.wav,21924,2246,4.354677048617074,7.2979375
8239,20qo010q_2.1212_406c0208_-2.1212.wav,6260,29316,3.720042210396564,14.5835
8240,40po030f_1.482_01ko0313_-1.482.wav,24474,4261,-1.782251569378638,11.8554375
8241,20ho010d_1.3942_01so0305_-1.3942.wav,10539,15024,0.6565855693747964,10.128625
8242,20ha0103_0.0052605_207o010h_-0.0052605.wav,26271,24479,-0.8017311450096045,14.671875
8243,013c021b_1.2409_40ho030c_-1.2409.wav,13547,28686,3.1857054057484984,8.909
8244,02cc021c_2.0057_40io0319_-2.0057.wav,7202,9645,3.104428960843868,5.5635
8245,40ia010o_0.53802_020o031d_-0.53802.wav,17224,28365,5.053718081653779,8.30475
8246,01eo030a_1.8097_40ic020v_-1.8097.wav,20832,12992,-0.8143127994530919,8.1185625
8247,209c010m_0.030404_01lc020u_-0.030404.wav,4817,22404,3.7311846434610505,11.3213125
8248,01oa010s_0.52303_40io030d_-0.52303.wav,26685,7671,3.461218919833483,12.936375
8249,20oa010n_0.43048_01ko031c_-0.43048.wav,9434,3811,-0.4427449219394783,12.7155
8250,01ca0112_1.9354_40nc020q_-1.9354.wav,14481,7774,3.518681300112162,9.2926875
8251,01bo031c_0.96199_01ca010d_-0.96199.wav,29162,7363,-2.570453020300293,18.8284375
8252,02dc0215_0.42622_405c020a_-0.42622.wav,15707,28328,-2.542123664477041,9.4685
8253,40da0107_2.4277_01vo030x_-2.4277.wav,793,18280,4.228744938374519,11.9019375
8254,01ko030o_0.14904_01eo030z_-0.14904.wav,29265,11843,-2.3283675711850838,13.2285625
8255,20ma010x_2.3409_20eo0106_-2.3409.wav,18458,6884,-2.919141528273648,6.803875
8256,207a010m_0.72059_20ga010k_-0.72059.wav,26951,25293,5.917822291318858,7.96525
8257,01lc020y_1.7973_02eo0309_-1.7973.wav,26336,19652,5.015637339595644,8.2969375
8258,02ea010q_0.73971_015a010p_-0.73971.wav,17863,3860,-1.295473865066039,8.115375
8259,20fo010g_1.9326_01xc020z_-1.9326.wav,22683,7333,-1.8826674190276595,9.236
8260,02aa010y_1.1836_029o0306_-1.1836.wav,30954,19944,3.4401206087501217,11.94975
8261,20lo0107_2.175_20ea010g_-2.175.wav,6994,19636,5.810228694135413,12.244375
8262,404a010x_0.95887_01la010o_-0.95887.wav,20562,16754,0.3159813472438193,7.22825
8263,20ro010m_0.33812_01sc0216_-0.33812.wav,10601,1128,2.9526961948474817,10.7730625
8264,20mo010g_2.4732_20hc010j_-2.4732.wav,228,21315,-1.7828727391869112,6.7664375
8265,20mo0104_0.63513_018a010j_-0.63513.wav,30981,18781,0.9378656201990996,10.730125
8266,024c0215_1.2056_023c0212_-1.2056.wav,16958,4811,2.707984148136397,5.474
8267,011c0209_0.48532_01rc020x_-0.48532.wav,5326,22335,-0.1387195655998652,10.9315625
8268,01ac020k_2.2593_409c0205_-2.2593.wav,969,4431,0.6103056317981355,10.40525
8269,01pc0207_1.009_019a0103_-1.009.wav,16142,20849,2.746162160141579,6.802
8270,016o0317_2.0034_401c020a_-2.0034.wav,17057,11419,2.2593029679055485,14.0425
8271,01qc0201_1.6331_205a010x_-1.6331.wav,19440,27194,2.552218658290478,13.18825
8272,013o030g_0.70075_01ia010k_-0.70075.wav,16618,13721,2.1650712426093186,8.4570625
8273,40do030m_1.5574_01oa0105_-1.5574.wav,30895,18457,-0.3798963386449414,9.3045
8274,014c020j_2.3964_20ka010w_-2.3964.wav,5438,4928,3.131913033787396,7.547875
8275,022c021d_1.7217_40ic020b_-1.7217.wav,20789,1576,-0.1200559437480457,7.2121875
8276,40bo030w_1.9086_01xa010q_-1.9086.wav,9836,28972,0.546122805925469,13.2715
8277,01za010o_2.4941_02co030o_-2.4941.wav,2431,6081,2.9903177659203983,6.912
8278,024o030m_0.99317_020c020t_-0.99317.wav,8493,31546,4.874151180670279,8.5408125
8279,40nc020s_2.252_40bo030v_-2.252.wav,17096,16097,-0.1307275111660457,7.1354375
8280,015o030i_2.3607_01wo0313_-2.3607.wav,11680,27968,4.731235502996506,14.714
8281,40ho031c_1.3825_01cc020p_-1.3825.wav,20295,6369,-0.7455819998390303,15.438625
8282,029o0313_0.75441_20na010v_-0.75441.wav,12106,19060,3.5631478808041503,12.495875
8283,017a010s_0.9437_01oc021c_-0.9437.wav,930,10391,-0.176886071416217,6.8349375
8284,01kc0207_0.024226_01do030l_-0.024226.wav,26577,22442,0.297570012184257,14.3491875
8285,40da0109_0.25167_01nc0217_-0.25167.wav,26215,18524,-2.371754578353156,11.1280625
8286,01oo0306_2.3386_204a010u_-2.3386.wav,22454,8310,2.102241635135093,10.0129375
8287,017o030j_1.3033_02ec020z_-1.3033.wav,15375,17535,2.422737780134497,9.20125
8288,40la0114_2.2489_208c0109_-2.2489.wav,3135,2823,-2.3019610989061,6.34725
8289,40ia010m_1.1708_01kc020c_-1.1708.wav,3048,12148,3.398696380680775,10.7393125
8290,02ao0308_2.0557_408o0303_-2.0557.wav,26079,21524,1.4460562765441427,12.137125
8291,40hc020p_2.2178_40bo0305_-2.2178.wav,21672,10781,1.4560123055233705,8.46175
8292,01ec021b_2.1726_20uc010k_-2.1726.wav,15133,27240,4.570109081136302,11.6283125
8293,01pc021b_0.23725_01fc0208_-0.23725.wav,23281,3032,-0.8249403241138302,12.5545625
8294,01jo030d_2.0815_013a0114_-2.0815.wav,8378,30119,1.414507480841377,8.8745625
8295,408a010z_1.2476_40fo030i_-1.2476.wav,21347,600,0.7358945224300135,12.7523125
8296,01co030c_1.949_015o0311_-1.949.wav,28528,28620,-1.237043313987084,12.1608125
8297,01za010x_1.1744_01tc020e_-1.1744.wav,5787,25702,-2.558143773152116,10.410125
8298,20ra0112_1.9156_01go030n_-1.9156.wav,7811,27914,4.360291901968441,9.777125
8299,40ac020r_2.4827_40do0304_-2.4827.wav,20209,7259,-1.7721889465278493,10.2246875
8300,01qa0102_0.21815_01vc020w_-0.21815.wav,13799,14478,-2.6561383600629465,10.7829375
8301,02dc021b_1.3003_01jc020w_-1.3003.wav,9524,22174,-1.9824589462371869,13.0246875
8302,018c0211_0.82559_20ho010b_-0.82559.wav,18367,19857,-0.6881635072711951,9.059375
8303,01ao030s_1.8911_01va010p_-1.8911.wav,7389,27097,-2.842294256507832,12.477
8304,40eo030v_2.3457_014o0303_-2.3457.wav,13518,15056,4.061736654449025,7.6099375
8305,204o010e_1.7347_02ec0202_-1.7347.wav,23614,29865,2.063981959003596,15.8129375
8306,01fa010m_1.6497_20ac0107_-1.6497.wav,26890,27302,-0.5478947257605498,9.7310625
8307,01sc020g_0.94989_012a010x_-0.94989.wav,2426,10384,-2.6736549876449205,6.905375
8308,20ea010l_0.34443_025c0207_-0.34443.wav,1146,21223,5.6203263046968495,6.9780625
8309,014c0201_1.6447_40oa0113_-1.6447.wav,3630,25641,-1.2901903236237664,7.3030625
8310,20ka010e_1.7021_016a010v_-1.7021.wav,10153,7328,-2.904613461774206,8.4125625
8311,40oc0204_1.9206_013a0103_-1.9206.wav,29232,23261,3.049606075574178,8.5533125
8312,20fa010x_1.818_40ba0114_-1.818.wav,2678,29868,2.894943056691033,7.0524375
8313,028a0101_2.3909_01lo0305_-2.3909.wav,18453,30937,4.482510589240468,8.2016875
8314,207c010c_2.1189_20gc010b_-2.1189.wav,12080,31257,3.654698757560321,10.8285625
8315,01vc0210_0.9664_01ka010j_-0.9664.wav,24484,4503,-0.1678524083649009,8.9830625
8316,01gc0201_1.744_01lo0304_-1.744.wav,25821,2435,5.125095274393649,14.2216875
8317,40co031b_0.56122_02do031b_-0.56122.wav,570,4018,2.9738903121144107,12.8073125
8318,20ma0107_2.3222_01nc020q_-2.3222.wav,4408,20608,4.593851534550661,15.8336875
8319,20pc0101_2.3579_406o030d_-2.3579.wav,8939,29980,5.137280003022752,8.7475
8320,409c020x_2.0644_01eo030h_-2.0644.wav,289,14142,-1.4047388681346544,5.902
8321,20ja010x_0.47989_403c020k_-0.47989.wav,7432,10568,4.516757048909496,7.505
8322,028o030h_0.37612_01jc020k_-0.37612.wav,1771,24973,2.771435998166736,7.2448125
8323,20fa010r_1.7179_020c020m_-1.7179.wav,411,1240,3.711145931339957,6.342
8324,01ba010i_0.82962_20no010p_-0.82962.wav,6123,24879,1.284079989942421,13.817625
8325,01lo0303_0.08095_014a0106_-0.08095.wav,12182,22203,-0.8404542139284592,9.8243125
8326,40mo030s_1.1669_40ho030w_-1.1669.wav,21624,21945,-2.666165073378881,14.0273125
8327,021c021e_1.6908_027c0207_-1.6908.wav,11752,6345,5.200175583540272,6.9169375
8328,026c0214_1.404_01oo030s_-1.404.wav,2646,21206,-1.4895235183574411,10.0801875
8329,407a010z_0.23349_013a010f_-0.23349.wav,17710,15258,-0.3825081974871338,8.5708125
8330,023o0301_1.0919_405a0102_-1.0919.wav,15415,3077,-0.5274613450807699,5.2859375
8331,012c020p_1.9994_20no010k_-1.9994.wav,10572,22807,-2.165033509906626,13.2861875
8332,20rc010k_0.87195_018a0105_-0.87195.wav,1142,17365,3.617128473549896,11.6166875
8333,40aa010g_2.1603_20rc010e_-2.1603.wav,10550,20039,4.337003549359348,14.1918125
8334,401o0307_2.1034_029c020k_-2.1034.wav,25102,21007,5.665721207404372,9.6840625
8335,02ao030s_1.867_403o030z_-1.867.wav,25032,29512,5.376090577327181,14.9921875
8336,023a0102_1.1931_014c020n_-1.1931.wav,24659,30938,-0.2884296969123685,8.0799375
8337,40oc0212_0.66432_40no030e_-0.66432.wav,24561,25039,5.692859158745419,12.407
8338,02ec021b_1.7425_20pa010p_-1.7425.wav,10589,11863,4.47761712365879,6.63875
8339,20ta0105_1.4283_022c020c_-1.4283.wav,15370,19931,-0.3682681468072557,7.3415
8340,407a010i_0.72324_015o0303_-0.72324.wav,24805,30614,-0.4372976091660208,9.422625
8341,01mc0219_0.76673_408a010y_-0.76673.wav,25520,27833,-0.7741311571240748,7.5825625
8342,012c021f_1.8472_020o0302_-1.8472.wav,13785,18285,2.1674140319803925,7.5105625
8343,01do031f_0.080266_20bc0108_-0.080266.wav,25518,28082,0.5965117979181658,13.7236875
8344,01ma0112_0.81224_01sc0216_-0.81224.wav,22546,25253,-0.9462863052639618,9.130125
8345,204o010k_1.25_01qc020p_-1.25.wav,31574,6771,4.347067328757253,7.0155625
8346,20ma010k_2.4564_01zc021c_-2.4564.wav,835,16738,-2.7785408326080816,12.388375
8347,20cc010j_0.22477_40lo0301_-0.22477.wav,7198,22874,0.25158507503745,14.30575
8348,01vo0315_1.7391_01io0316_-1.7391.wav,26619,17989,5.173773706940752,15.6995
8349,20fa010c_0.14882_40kc0202_-0.14882.wav,20881,4790,-0.3976137336484959,7.626125
8350,40eo0312_1.1834_02ao0303_-1.1834.wav,25402,9376,-1.9796177532708887,15.0170625
8351,20ic010c_0.94477_20ma010t_-0.94477.wav,8819,26564,-1.0610174602220304,7.1514375
8352,403o031c_0.33788_40da0105_-0.33788.wav,3255,24742,4.446574163645288,8.184
8353,023c020t_1.0757_01zc0204_-1.0757.wav,15288,88,2.156179626638368,8.9011875
8354,013a0106_1.153_408c020r_-1.153.wav,16716,29595,-2.523012807156462,9.3039375
8355,20uo010o_2.1962_20dc010a_-2.1962.wav,31026,9587,5.7043029612122425,10.6783125
8356,20la0102_1.4513_40ka010p_-1.4513.wav,30048,29548,5.037952069995578,9.00475
8357,20no010p_2.1693_40do0313_-2.1693.wav,24663,12757,1.833527509687233,14.21875
8358,01jo0308_0.67004_40oo030p_-0.67004.wav,1120,21927,-0.2848926297943817,6.7153125
8359,01ic0216_0.32755_20mc0108_-0.32755.wav,16004,6905,2.9848771677673183,9.0318125
8360,01lo030j_1.0971_20no010n_-1.0971.wav,6826,29199,4.089304231174955,16.960375
8361,01ac020d_0.26549_01zc0217_-0.26549.wav,28991,29752,-0.7329593343296845,17.1806875
8362,40da0102_1.7065_01uc020g_-1.7065.wav,13733,25230,-1.6356850035361292,13.561875
8363,015o030a_0.13157_40gc020w_-0.13157.wav,31803,17484,-2.010430609955243,15.7916875
8364,024a0107_0.009542_401c021a_-0.009542.wav,23166,11595,-0.4300002625938548,10.8334375
8365,208a010n_0.31867_20sa010t_-0.31867.wav,29137,5982,0.6101703228639632,7.6549375
8366,20oo010p_2.2935_01kc0217_-2.2935.wav,19436,27533,-1.3622222567519602,13.0335625
8367,40go0316_2.2161_01zo030c_-2.2161.wav,23367,8222,5.980220490368419,13.009
8368,01lc020i_1.9166_029o030y_-1.9166.wav,20565,10419,4.151943025297176,9.3155
8369,013o030c_1.1924_401a010q_-1.1924.wav,30990,28754,2.6853026059153926,10.5470625
8370,01to030g_2.0985_01ro0319_-2.0985.wav,3351,4977,2.3003275507943157,14.0915625
8371,405a010f_1.4409_019o0306_-1.4409.wav,13940,29444,-0.5390292410326469,15.7565625
8372,20jc010b_0.9475_404a0114_-0.9475.wav,204,18392,-0.2244826905509573,5.4678125
8373,40fc0213_2.3202_01ic020p_-2.3202.wav,5903,31993,1.2198230076215104,7.7579375
8374,208a010x_0.037361_024o0317_-0.037361.wav,18514,2174,-2.646099586857724,6.893
8375,025o030q_1.9753_017c020q_-1.9753.wav,5241,7282,-2.072389297598201,16.6263125
8376,019o0319_1.5141_011o0301_-1.5141.wav,11201,31032,-1.1264847241216802,9.6478125
8377,209a010o_0.080607_40hc0216_-0.080607.wav,15685,3891,5.172112325910854,9.72075
8378,022a010b_1.4339_02ac0216_-1.4339.wav,25621,11784,2.2753045451177565,10.114125
8379,028a010y_2.154_01la0108_-2.154.wav,12081,22683,0.3664654534262963,7.7708125
8380,20ic0104_1.6532_028a0102_-1.6532.wav,19492,30187,-1.385308521447391,12.1249375
8381,409o0304_0.54831_20na010x_-0.54831.wav,10461,26968,-2.664596418231762,13.3845625
8382,01gc0201_0.41527_20sa010l_-0.41527.wav,26921,25512,2.390918894356957,7.8570625
8383,02ac0218_0.24108_40oc020c_-0.24108.wav,13237,9328,2.596540192391519,8.16425
8384,01qc021a_0.036398_407o030q_-0.036398.wav,11730,13819,3.422107677326938,10.2648125
8385,01co030d_1.1006_025o030c_-1.1006.wav,10449,5441,0.0028975450075572,17.454625
8386,405a010k_1.7564_021a0106_-1.7564.wav,5140,8477,0.410123362992028,6.3436875
8387,20ca0107_0.85852_20oc0103_-0.85852.wav,13471,24041,3.87968780180267,11.9845
8388,40do030m_1.6108_408c0205_-1.6108.wav,31008,6255,4.230311230346826,10.533375
8389,02aa0109_2.1339_01wc0207_-2.1339.wav,23202,26248,0.4385017869681338,12.7795
8390,40pa010k_2.2358_40ko030l_-2.2358.wav,9500,22191,-0.2864851627422626,13.46375
8391,02bo030f_1.8276_02do0316_-1.8276.wav,5011,17910,1.6559977240757655,10.9184375
8392,026o0319_1.4998_40hc0209_-1.4998.wav,30203,23575,2.9707752640613405,13.1156875
8393,40ca0113_2.307_022o030p_-2.307.wav,10227,22243,0.3911666601033139,11.2589375
8394,20va010c_1.8996_011a0102_-1.8996.wav,20846,25957,0.8756132670250918,8.0924375
8395,019c020w_1.041_40oa010t_-1.041.wav,28354,16600,-2.0112600470836064,12.2255625
8396,023a010e_2.0289_02co030c_-2.0289.wav,30789,30801,-1.5380340282328029,10.6311875
8397,40cc021c_0.16118_01jo030e_-0.16118.wav,29064,31778,-0.9252438073845904,14.063875
8398,40do030i_1.0861_025c0214_-1.0861.wav,11796,959,1.443405309642812,16.6784375
8399,018o030m_2.0279_024c0210_-2.0279.wav,6972,24382,-0.1941949293928009,12.2094375
8400,01oc020h_2.0687_012a010r_-2.0687.wav,12192,26376,-0.9327040496720268,11.25125
8401,20ua010t_1.5476_406c021a_-1.5476.wav,19855,1497,0.9197276687022456,6.3633125
8402,01to031a_1.677_403o0305_-1.677.wav,1793,12551,-2.087512725558576,10.2273125
8403,01fc0210_1.7455_01tc021d_-1.7455.wav,4612,23150,-0.1868982631597653,8.4885625
8404,017c020g_2.0863_024a0114_-2.0863.wav,9291,18851,-2.225176492405797,8.05975
8405,403o030v_0.077542_40ja010h_-0.077542.wav,28758,26790,3.884760143155732,9.921625
8406,01sa010w_2.1593_20io0104_-2.1593.wav,4169,18402,3.175441897637313,6.9906875
8407,01pa0109_1.7011_20ka010u_-1.7011.wav,18799,23798,4.057648700289752,10.0223125
8408,02da010f_2.1154_209c0108_-2.1154.wav,23595,27179,2.612950664809606,10.2485
8409,20fa010m_2.1358_012c020c_-2.1358.wav,15764,30930,4.708558742856617,7.39325
8410,016o030v_2.3549_017c0216_-2.3549.wav,13755,9431,0.1223812702702158,6.8011875
8411,024a0112_2.087_20va010y_-2.087.wav,12969,25385,-0.1272606182453599,7.807
8412,02bo030l_0.70586_206c010e_-0.70586.wav,2379,22074,0.932583597203124,6.6683125
8413,018c0216_1.0322_01sc0211_-1.0322.wav,14992,6485,-1.8517320650641504,11.0655
8414,01co0301_0.47095_011a0113_-0.47095.wav,14053,10148,1.2874143943455447,16.6286875
8415,409c0215_2.1364_40oc020k_-2.1364.wav,13023,19641,-1.4753631845562665,13.1571875
8416,01ga0113_2.4668_20jc0106_-2.4668.wav,8517,23526,3.4088181705634746,11.8626875
8417,20mc010i_0.84375_027a0111_-0.84375.wav,4431,19563,-0.1458673845746645,7.579625
8418,20qa010t_1.439_408a010i_-1.439.wav,14102,12075,-2.904071514561309,7.0251875
8419,027o031a_2.0079_40ea010o_-2.0079.wav,26342,22121,-2.2985249469533136,7.5435
8420,40hc020v_0.15676_40mo030c_-0.15676.wav,16323,17292,4.74383464930907,7.89775
8421,401c020k_1.5522_20ho010p_-1.5522.wav,2258,810,-2.49842246029117,8.37175
8422,01eo0311_0.20735_20do0103_-0.20735.wav,11204,6525,1.2015082415663103,17.4880625
8423,01co030s_0.92634_20bc0108_-0.92634.wav,25969,524,3.726358440889351,9.487375
8424,01dc020i_0.65173_20dc010k_-0.65173.wav,30792,28885,4.573294876862063,11.6498125
